dsc_cidade,nota,data_ref
"Triunfo Potiguar","5.99074594182643","2011-12-31"
"Santa Luzia do Itanhy","7.98249931920073","2011-12-31"
"Confresa","6.56336044924139","2011-12-31"
"Alto Longá","6.20143654490048","2011-12-31"
"Nova Esperança do Sudoeste","10","2011-12-31"
"Ibirá","7.50043777440498","2011-12-31"
"Itapetim","5.1594438232572","2011-12-31"
"Água Doce do Maranhão","5.11004762369443","2011-12-31"
"Coruripe","8.84496928540046","2011-12-31"
"Nova Floresta","7.0874076368643","2011-12-31"
"Enéas Marques","10","2011-12-31"
"Bonito de Santa Fé","5.94344552080374","2011-12-31"
"Franco da Rocha","10","2011-12-31"
"Cabreúva","9.43033832281396","2011-12-31"
"Caieiras","10","2011-12-31"
"Poço Redondo","9.7412950261765","2011-12-31"
"Irati","10","2011-12-31"
"Miguel Pereira","8.3294971632557","2011-12-31"
"Mandirituba","10","2011-12-31"
"Senador Cortes","6.47359141975717","2011-12-31"
"Westfalia","8.814438483158","2011-12-31"
"Lavras","7.60601340150882","2011-12-31"
"Lindolfo Collor","8.14211315572508","2011-12-31"
"Lauro Muller","10","2011-12-31"
"Imbituba","8.3135881981777","2011-12-31"
"Benedito Leite","4.78206658614044","2011-12-31"
"Italva","6.56211587881006","2011-12-31"
"Capim Grosso","7.5549766326894","2011-12-31"
"Apiaí","10","2011-12-31"
"Eliseu Martins","7.80977918044711","2011-12-31"
"Inajá","6.1824815426233","2011-12-31"
"Ponte Alta","6.00449086098815","2011-12-31"
"Muniz Ferreira","7.11063015882638","2011-12-31"
"Pequi","8.31746242551281","2011-12-31"
"Dionísio Cerqueira","5.83560128774396","2011-12-31"
"Barrocas","4.3938943198426","2011-12-31"
"Paço do Lumiar","8.73598912599365","2011-12-31"
"Coronel Vivida","6.59309202110861","2011-12-31"
"Gaúcha do Norte","5.42186817140507","2011-12-31"
"União do Sul","7.86140077962254","2011-12-31"
"Oeiras do Pará","6.96414677894509","2011-12-31"
"Itajaí","10","2011-12-31"
"Ilha Solteira","8.38914602276285","2011-12-31"
"São Gonçalo do Gurguéia","6.65085238953607","2011-12-31"
"Mairinque","10","2011-12-31"
"Porto de Moz","6.54284962651331","2011-12-31"
"Placas","9.43348142477713","2011-12-31"
"Marataízes","8.06776490658515","2011-12-31"
"Ipaumirim","6.45626505949451","2011-12-31"
"Crato","5.8174567923904","2011-12-31"
"João Monlevade","10","2011-12-31"
"Maripá de Minas","7.06355725488839","2011-12-31"
"São Tomás de Aquino","10","2011-12-31"
"Sardoá","7.55601047785932","2011-12-31"
"Lambari","6.56363789666011","2011-12-31"
"São José da Vitória","6.40703370235941","2011-12-31"
"Caibi","7.95992934660889","2011-12-31"
"Ilhota","10","2011-12-31"
"Mamanguape","7.28954936313431","2011-12-31"
"Ubaitaba","6.11179862745019","2011-12-31"
"Candiba","4.66752569770886","2011-12-31"
"Cambira","10","2011-12-31"
"Rodelas","8.90544648888802","2011-12-31"
"Salto de Pirapora","10","2011-12-31"
"Rancharia","7.41290265167976","2011-12-31"
"Águas Mornas","9.46990874613014","2011-12-31"
"Goiatins","10","2011-12-31"
"Ipuiúna","7.67870975163924","2011-12-31"
"Aracruz","8.59395699439797","2011-12-31"
"Cantagalo","7.04025167055089","2011-12-31"
"Porto Calvo","7.26055360680095","2011-12-31"
"Capitão de Campos","7.62672201559732","2011-12-31"
"Encruzilhada do Sul","7.07464520037195","2011-12-31"
"Corumbataí do Sul","6.73696245318307","2011-12-31"
"Gaspar","8.26444104127491","2011-12-31"
"Mirassol","9.01614816730187","2011-12-31"
"Buritinópolis","6.27909004547367","2011-12-31"
"Douradina","5.30583689332764","2011-12-31"
"Ronda Alta","10","2011-12-31"
"Ibatiba","4.65824760320779","2011-12-31"
"Itapuã do Oeste","9.86061564450371","2011-12-31"
"Santa Salete","8.96279818101642","2011-12-31"
"Duas Barras","6.68832254986715","2011-12-31"
"Catende","7.25847986099585","2011-12-31"
"Jacupiranga","10","2011-12-31"
"Jandaia","6.17006637316725","2011-12-31"
"Mateus Leme","8.23779697858442","2011-12-31"
"Lavrinhas","9.75189897815332","2011-12-31"
"Santana de Mangueira","7.3967526917287","2011-12-31"
"João Neiva","6.615055476422","2011-12-31"
"Congonhas do Norte","8.58609477506778","2011-12-31"
"São Geraldo do Baixio","8.09557375192783","2011-12-31"
"Ibicoara","6.77415916905678","2011-12-31"
"Rio do Prado","9.04810477258513","2011-12-31"
"Santa Rita do Araguaia","9.3497545196045","2011-12-31"
"Porto Belo","10","2011-12-31"
"Anita Garibaldi","5.49296475003617","2011-12-31"
"Bombinhas","10","2011-12-31"
"Pedra Dourada","9.76119873072428","2011-12-31"
"Ametista do Sul","8.80036701678958","2011-12-31"
"Ceará-Mirim","9.00320067582219","2011-12-31"
"Feliz Deserto","7.41799194826399","2011-12-31"
"Tucano","5.12237344163296","2011-12-31"
"Itamarati","5.97485542766333","2011-12-31"
"Embu das Artes","10","2011-12-31"
"Ilha Comprida","10","2011-12-31"
"Pilar de Goiás","7.61454860219758","2011-12-31"
"Itatinga","10","2011-12-31"
"Abaíra","7.25712319960021","2011-12-31"
"Maranguape","8.92230422523387","2011-12-31"
"Ortigueira","9.350466573758","2011-12-31"
"São João do Piauí","6.78461113483029","2011-12-31"
"Afonso Cláudio","10","2011-12-31"
"São José do Sabugi","7.42021026519123","2011-12-31"
"Turmalina","10","2011-12-31"
"Araraquara","10","2011-12-31"
"Guaribas","8.01594940776936","2011-12-31"
"Várzea Paulista","10","2011-12-31"
"Campo Magro","10","2011-12-31"
"Comendador Gomes","8.80526837433693","2011-12-31"
"Nova Bréscia","7.80440221798779","2011-12-31"
"Presidente Castello Branco","10","2011-12-31"
"Franca","10","2011-12-31"
"Água Nova","6.05485118056555","2011-12-31"
"Pedra Azul","9.11912667473132","2011-12-31"
"Córrego do Bom Jesus","7.1854531302224","2011-12-31"
"Barreira","9.04999337141741","2011-12-31"
"Ariranha","10","2011-12-31"
"Ribas do Rio Pardo","8.79772599666955","2011-12-31"
"Imbuia","9.26880197179054","2011-12-31"
"Cordislândia","9.32107528947735","2011-12-31"
"Santana da Ponte Pensa","10","2011-12-31"
"Cocal do Sul","8.74756404887742","2011-12-31"
"Santa Fé do Sul","10","2011-12-31"
"Caturaí","10","2011-12-31"
"Santa Filomena","10","2011-12-31"
"Cravinhos","10","2011-12-31"
"Cristiano Otoni","7.40008660484438","2011-12-31"
"Russas","7.17998721120104","2011-12-31"
"Itaparica","8.00607715040839","2011-12-31"
"Glória de Dourados","5.86450942169964","2011-12-31"
"Campo Alegre de Lourdes","6.72239867630249","2011-12-31"
"Redenção do Gurguéia","5.79916214501096","2011-12-31"
"Regente Feijó","8.39322905037761","2011-12-31"
"Ribeirão das Neves","8.60194162756489","2011-12-31"
"Portelândia","8.45020045812592","2011-12-31"
"Quintana","9.3364932345906","2011-12-31"
"João Costa","6.3016912303681","2011-12-31"
"São Sebastião do Tocantins","6.32546822770501","2011-12-31"
"Riachinho","9.53017249169237","2011-12-31"
"Angelândia","5.36733246774152","2011-12-31"
"Comendador Levy Gasparian","9.40396980470392","2011-12-31"
"Conceição do Rio Verde","5.89641233977183","2011-12-31"
"Escada","6.95822354409642","2011-12-31"
"Palmas","10","2011-12-31"
"Porto Velho","10","2011-12-31"
"Presidente Epitácio","10","2011-12-31"
"Magalhães de Almeida","4.90140990606832","2011-12-31"
"Pinhal de São Bento","9.56238773339966","2011-12-31"
"Laranjal Paulista","9.20100823478337","2011-12-31"
"Caridade do Piauí","5.23109269775009","2011-12-31"
"Pau dos Ferros","5.90552831551875","2011-12-31"
"Caiabu","9.06861496660848","2011-12-31"
"Cruz do Espírito Santo","6.56497751943986","2011-12-31"
"Caibaté","7.34467055923025","2011-12-31"
"Barão de Grajaú","7.19486678747086","2011-12-31"
"Itajuípe","4.56270545436515","2011-12-31"
"Três Fronteiras","10","2011-12-31"
"Pedrinópolis","7.02558892126682","2011-12-31"
"Chavantes","6.17515604572673","2011-12-31"
"Igarapé Grande","5.44084179902389","2011-12-31"
"Inconfidentes","7.26830452084784","2011-12-31"
"Ninheira","8.40645523866926","2011-12-31"
"Urubici","9.28632785525275","2011-12-31"
"Riacho de Santana","5.9591438164581","2011-12-31"
"Gurupá","7.79855902444141","2011-12-31"
"Santa Bárbara do Pará","7.59305458523042","2011-12-31"
"Alagoinha","7.42820722414842","2011-12-31"
"São Félix do Piauí","6.28355166157163","2011-12-31"
"Ipaussu","6.24498587929549","2011-12-31"
"Ibicuí","6.0358096810584","2011-12-31"
"Guaraciaba","6.53837517588166","2011-12-31"
"Acreúna","8.28641546232345","2011-12-31"
"Piatã","6.1370209010731","2011-12-31"
"Santa Cruz da Esperança","5.51409851539664","2011-12-31"
"Barra de Guabiraba","8.64591824908664","2011-12-31"
"Guará","7.4490361251034","2011-12-31"
"Marmelópolis","8.79793628234918","2011-12-31"
"Dois Córregos","7.52936845738517","2011-12-31"
"Brasileira","9.05384514469605","2011-12-31"
"Vale do Sol","10","2011-12-31"
"Bela Cruz","8.6972736608484","2011-12-31"
"Candelária","8.37866112245984","2011-12-31"
"Cabrália Paulista","6.74581383957439","2011-12-31"
"Califórnia","10","2011-12-31"
"Caldas","7.20248185334859","2011-12-31"
"Camboriú","10","2011-12-31"
"Urandi","4.51918448169005","2011-12-31"
"Passagem Franca do Piauí","8.25048935121","2011-12-31"
"Canudos do Vale","10","2011-12-31"
"Paraíso","10","2011-12-31"
"Paraisópolis","7.77658938617788","2011-12-31"
"São José da Boa Vista","7.91917132923855","2011-12-31"
"Pedreira","10","2011-12-31"
"Vitória das Missões","10","2011-12-31"
"São Luíz do Norte","8.4151670593338","2011-12-31"
"Bom Jesus do Amparo","8.77674696230868","2011-12-31"
"Guzolândia","8.6529547086247","2011-12-31"
"Bataguassu","8.60248135128743","2011-12-31"
"Cambará","6.66821578511303","2011-12-31"
"Entre Rios","5.89684459320982","2011-12-31"
"Propriá","10","2011-12-31"
"Buritirana","10","2011-12-31"
"Iracemápolis","10","2011-12-31"
"Brodowski","10","2011-12-31"
"Bastos","10","2011-12-31"
"Bequimão","6.00326230801921","2011-12-31"
"Uru","7.80676259860385","2011-12-31"
"Muribeca","5.59532444108257","2011-12-31"
"Nova Odessa","10","2011-12-31"
"Governador Dix-Sept Rosado","4.67625407385971","2011-12-31"
"Cerqueira César","7.47012290676374","2011-12-31"
"Joca Marques","3.86610409474519","2011-12-31"
"Pinheiro","8.1160248794153","2011-12-31"
"Ubaí","9.78360719113478","2011-12-31"
"Alcantil","10","2011-12-31"
"Vidal Ramos","7.20568668716157","2011-12-31"
"Fraiburgo","10","2011-12-31"
"Paiva","8.9617125739092","2011-12-31"
"Jampruca","8.80164688585434","2011-12-31"
"Goioxim","9.55081095324103","2011-12-31"
"São Marcos","6.78987527037331","2011-12-31"
"Currais Novos","8.74949648194444","2011-12-31"
"Trombas","10","2011-12-31"
"Augusto de Lima","10","2011-12-31"
"Brunópolis","10","2011-12-31"
"Santa Helena","5.56080236675589","2011-12-31"
"Olinda","10","2011-12-31"
"Piracema","9.49374509857432","2011-12-31"
"Junco do Maranhão","7.83486919252137","2011-12-31"
"Sales Oliveira","9.21647930749877","2011-12-31"
"Cedro","7.04262683231909","2011-12-31"
"Manhuaçu","10","2011-12-31"
"Monte Sião","10","2011-12-31"
"Mãe do Rio","4.88035878249844","2011-12-31"
"Nhandeara","5.12475651674299","2011-12-31"
"Caucaia","10","2011-12-31"
"Atilio Vivacqua","8.36386297952168","2011-12-31"
"Laranjal do Jari","7.28970456371449","2011-12-31"
"Glaucilândia","9.11615766695391","2011-12-31"
"Campo Limpo Paulista","10","2011-12-31"
"Doutor Maurício Cardoso","9.39307891444063","2011-12-31"
"Nova Monte Verde","10","2011-12-31"
"Santana","4.13235384606084","2011-12-31"
"Guamaré","10","2011-12-31"
"Flores","7.09966190692706","2011-12-31"
"São Nicolau","10","2011-12-31"
"Bela Vista do Piauí","7.84262019659285","2011-12-31"
"Massapê do Piauí","4.388046659875","2011-12-31"
"Itaguaru","9.30567396328283","2011-12-31"
"Bálsamo","10","2011-12-31"
"Santo Antônio das Missões","10","2011-12-31"
"Santa Cruz da Baixa Verde","7.44314063828154","2011-12-31"
"Santa Rita de Ibitipoca","6.51739310850498","2011-12-31"
"Sossêgo","8.60188962047707","2011-12-31"
"Santa Gertrudes","10","2011-12-31"
"Abadia de Goiás","8.76869751740458","2011-12-31"
"Boninal","5.38917489354269","2011-12-31"
"Prado","7.45400291038063","2011-12-31"
"Pinhalzinho","9.09029192658741","2011-12-31"
"Marapoama","6.16198975678638","2011-12-31"
"Anhembi","10","2011-12-31"
"Apiacá","5.23629121315815","2011-12-31"
"Itapororoca","9.00138261505962","2011-12-31"
"Amontada","10","2011-12-31"
"Cachoeiro de Itapemirim","9.4744255865616","2011-12-31"
"Três Ranchos","8.99582764212215","2011-12-31"
"Aracoiaba","7.90368587563718","2011-12-31"
"Aurora do Pará","6.12327195393578","2011-12-31"
"Vicentinópolis","6.42427730578368","2011-12-31"
"Eldorado","5.10585675245258","2011-12-31"
"São Bento do Una","9.33450015158709","2011-12-31"
"Porto União","9.86943379942244","2011-12-31"
"Materlândia","6.93210940588361","2011-12-31"
"Simão Pereira","10","2011-12-31"
"Macaubal","5.56390583714962","2011-12-31"
"Nioaque","10","2011-12-31"
"Ubatuba","10","2011-12-31"
"Macururé","7.93219960317945","2011-12-31"
"Machacalis","5.59671309558357","2011-12-31"
"Vitória","10","2011-12-31"
"Ibaté","10","2011-12-31"
"Marilândia","10","2011-12-31"
"Macajuba","5.42033425660543","2011-12-31"
"Santana do Garambéu","6.09145315083911","2011-12-31"
"Santana do Acaraú","8.62015166910534","2011-12-31"
"Varjão de Minas","10","2011-12-31"
"Cambuci","5.52000304684985","2011-12-31"
"Várzea do Poço","4.65676563663993","2011-12-31"
"Uruçuí","5.73483256576697","2011-12-31"
"Juquitiba","10","2011-12-31"
"Laje do Muriaé","5.51432934616561","2011-12-31"
"Rodolfo Fernandes","5.46912973960514","2011-12-31"
"Tanguá","9.51402993092004","2011-12-31"
"Ubatã","5.28293208183054","2011-12-31"
"Lagoa do Mato","5.80896584456745","2011-12-31"
"Mortugaba","5.55280097766603","2011-12-31"
"Barueri","10","2011-12-31"
"Lagoa de Velhos","9.30285527873426","2011-12-31"
"Tombos","9.97111068264184","2011-12-31"
"Ouro","8.91432369906472","2011-12-31"
"Torrinha","8.43583931756135","2011-12-31"
"Goianápolis","5.50184284498058","2011-12-31"
"Capinzal","8.3211270646722","2011-12-31"
"Vitorino","9.3187318359208","2011-12-31"
"Orleans","9.61193805307977","2011-12-31"
"Traipu","7.6538214885622","2011-12-31"
"Palotina","6.17268307512385","2011-12-31"
"Mato Grosso","5.27561769354784","2011-12-31"
"Mesópolis","10","2011-12-31"
"Piracicaba","10","2011-12-31"
"Sirinhaém","6.93642783691737","2011-12-31"
"Araricá","10","2011-12-31"
"Bezerros","10","2011-12-31"
"Jequeri","7.69680594123037","2011-12-31"
"Três Lagoas","10","2011-12-31"
"Carmópolis de Minas","6.00742518023709","2011-12-31"
"Xique-Xique","4.10072449566984","2011-12-31"
"Santa Tereza de Goiás","7.11910887110128","2011-12-31"
"Apucarana","10","2011-12-31"
"Penalva","5.249866953583","2011-12-31"
"Belém do São Francisco","7.68499877991075","2011-12-31"
"Três Barras","9.78025516688171","2011-12-31"
"Muliterno","10","2011-12-31"
"Limoeiro do Ajuru","4.20946789418729","2011-12-31"
"Glória","9.25838840230517","2011-12-31"
"Senador José Bento","10","2011-12-31"
"Carlos Gomes","10","2011-12-31"
"Lagoa Vermelha","10","2011-12-31"
"Extremoz","8.54876140696123","2011-12-31"
"Teresina de Goiás","8.34838086556396","2011-12-31"
"São José do Jacuípe","7.62438334520222","2011-12-31"
"Bom Jesus","6.36347534168207","2011-12-31"
"Perobal","8.80162549513323","2011-12-31"
"Santa Inês","7.84143599799342","2011-12-31"
"São Francisco do Guaporé","5.0187764364085","2011-12-31"
"Mirangaba","6.27643411056507","2011-12-31"
"Santa Maria do Tocantins","10","2011-12-31"
"Itapitanga","5.27464760740644","2011-12-31"
"Terra Nova","10","2011-12-31"
"Igaratinga","10","2011-12-31"
"Cândido Mota","10","2011-12-31"
"Luzilândia","3.57303686365184","2011-12-31"
"Itiruçu","5.55789335692798","2011-12-31"
"Diamantino","8.64082000585827","2011-12-31"
"Ipueiras","7.08513679893395","2011-12-31"
"Nossa Senhora Aparecida","10","2011-12-31"
"Terra Roxa","9.45254578860728","2011-12-31"
"Iramaia","7.88760131176875","2011-12-31"
"João Alfredo","10","2011-12-31"
"Soledade","10","2011-12-31"
"Ararendá","6.79778758451784","2011-12-31"
"Cururupu","8.7079845531741","2011-12-31"
"Ubajara","6.34707979325361","2011-12-31"
"Baixa Grande","5.5994252272714","2011-12-31"
"Sul Brasil","10","2011-12-31"
"Bom Conselho","7.52876154286182","2011-12-31"
"Senador Firmino","6.13422394356993","2011-12-31"
"Forquetinha","10","2011-12-31"
"São Luís de Montes Belos","8.31453410395558","2011-12-31"
"São Gonçalo","6.35771307017696","2011-12-31"
"Frei Lagonegro","6.44344862328817","2011-12-31"
"Coité do Nóia","7.42448234878857","2011-12-31"
"Iporanga","10","2011-12-31"
"Ibiapina","8.35562033388465","2011-12-31"
"Retirolândia","5.78041639861967","2011-12-31"
"São José do Povo","8.45823644609102","2011-12-31"
"Pedra Lavrada","6.39873504206394","2011-12-31"
"Guarinos","10","2011-12-31"
"Mucambo","4.80928578884113","2011-12-31"
"Osasco","10","2011-12-31"
"Glória do Goitá","8.06168196751391","2011-12-31"
"Sebastião Leal","8.18814914846358","2011-12-31"
"Nazária","7.2621468697273","2011-12-31"
"Lamim","6.6552770335071","2011-12-31"
"Lagoa Formosa","9.38347920919071","2011-12-31"
"Ribeira do Amparo","4.3571069106102","2011-12-31"
"Ernestina","10","2011-12-31"
"Floresta","5.21069720135279","2011-12-31"
"Abdon Batista","6.95355169911073","2011-12-31"
"Rio Manso","10","2011-12-31"
"Groaíras","6.43649326629341","2011-12-31"
"Irani","9.42186529647143","2011-12-31"
"Dário Meira","5.35802828840887","2011-12-31"
"Barreiras do Piauí","7.52777262620452","2011-12-31"
"São Miguel do Oeste","7.18222111266926","2011-12-31"
"Brejolândia","10","2011-12-31"
"Guatambú","7.79303583275057","2011-12-31"
"Bacabeira","8.05103691647396","2011-12-31"
"Luzinópolis","9.11063858185406","2011-12-31"
"Quatro Irmãos","10","2011-12-31"
"Agudos","8.58613126905386","2011-12-31"
"Tianguá","10","2011-12-31"
"Bom Retiro","7.6837498446966","2011-12-31"
"Atalanta","6.89224610353417","2011-12-31"
"Onda Verde","10","2011-12-31"
"Amorinópolis","8.86701666297863","2011-12-31"
"Sebastião Barros","6.62786167451317","2011-12-31"
"Itapemirim","7.71553689408223","2011-12-31"
"Serra Azul","10","2011-12-31"
"Lucena","9.62557217059817","2011-12-31"
"Pacajus","10","2011-12-31"
"Salgado","9.50927189192906","2011-12-31"
"Figueirópolis","6.74504939935666","2011-12-31"
"Águas de Santa Bárbara","8.32654115937529","2011-12-31"
"Alta Floresta D'Oeste","6.52098606886351","2011-12-31"
"Teixeirópolis","7.06768605573429","2011-12-31"
"Arroio do Tigre","7.62066651505597","2011-12-31"
"Vitória do Jari","9.51838433582815","2011-12-31"
"Caturama","4.39475120698948","2011-12-31"
"Frei Rogério","8.56621825831286","2011-12-31"
"Nova Candelária","10","2011-12-31"
"Belém","8.12048765654368","2011-12-31"
"Pinhalão","6.95187950800099","2011-12-31"
"Iguape","9.16744403620038","2011-12-31"
"Cariús","4.98260336881665","2011-12-31"
"Lagarto","8.05942938890963","2011-12-31"
"Quixaba","6.87024576352116","2011-12-31"
"Arcoverde","7.15576948739635","2011-12-31"
"Barra do Ribeiro","10","2011-12-31"
"Matias Cardoso","10","2011-12-31"
"Quixeré","7.01512313690622","2011-12-31"
"Salinópolis","7.58001817193046","2011-12-31"
"Treze Tílias","6.98655520439304","2011-12-31"
"São Mateus do Sul","10","2011-12-31"
"Porto Estrela","9.28231390419204","2011-12-31"
